pid,face_id,version,question,response
test_048,face_17,right,trust,8
test_048,face_17,right,emotion,1
test_048,face_17,both,masc_choice,neither
test_048,face_17,both,fem_choice,neither
test_048,face_17,both,trust,2
test_048,face_17,both,emotion,8
test_048,face_17,both,masculinity_full,8
test_048,face_17,both,femininity_full,9
test_048,face_18,left,trust,3
test_048,face_18,left,emotion,4
test_048,face_18,right,trust,4
test_048,face_18,right,emotion,9
test_048,face_18,both,masc_choice,right
test_048,face_18,both,fem_choice,left
test_048,face_18,both,trust,6
test_048,face_18,both,emotion,4
test_048,face_18,both,masculinity_full,5
test_048,face_18,both,femininity_full,1
test_048,face_19,left,trust,1
test_048,face_19,left,emotion,8
test_048,face_19,right,trust,2
test_048,face_19,right,emotion,6
test_048,face_19,both,masc_choice,left
test_048,face_19,both,fem_choice,right
test_048,face_19,both,trust,4
test_048,face_19,both,emotion,6
test_048,face_19,both,masculinity_full,4
test_048,face_19,both,femininity_full,9
test_048,face_20,left,trust,9
test_048,face_20,left,emotion,7
test_048,face_20,right,trust,7
test_048,face_20,right,emotion,9
test_048,face_20,both,masc_choice,both
test_048,face_20,both,fem_choice,left
test_048,face_20,both,trust,8
test_048,face_20,both,emotion,9
test_048,face_20,both,masculinity_full,4
test_048,face_20,both,femininity_full,3
test_048,face_21,left,trust,4
test_048,face_21,left,emotion,6
test_048,face_21,right,trust,8
test_048,face_21,right,emotion,3
test_048,face_21,both,masc_choice,left
test_048,face_21,both,fem_choice,both
test_048,face_21,both,trust,4
test_048,face_21,both,emotion,6
test_048,face_21,both,masculinity_full,9
test_048,face_21,both,femininity_full,4
test_048,face_22,left,trust,1
test_048,face_22,left,emotion,2
test_048,face_22,right,trust,9
test_048,face_22,right,emotion,3
test_048,face_22,both,masc_choice,right
test_048,face_22,both,fem_choice,left
test_048,face_22,both,trust,3
test_048,face_22,both,emotion,7
test_048,face_22,both,masculinity_full,5
test_048,face_22,both,femininity_full,5
test_048,face_23,left,trust,1
test_048,face_23,left,emotion,1
test_048,face_23,right,trust,2
test_048,face_23,right,emotion,2
test_048,face_23,both,masc_choice,left
test_048,face_23,both,fem_choice,right
test_048,face_23,both,trust,3
test_048,face_23,both,emotion,3
test_048,face_23,both,masculinity_full,8
test_048,face_23,both,femininity_full,8
test_048,face_24,left,trust,1
test_048,face_24,left,emotion,8
test_048,face_24,right,trust,6
test_048,face_24,right,emotion,1
test_048,face_24,both,masc_choice,both
test_048,face_24,both,fem_choice,neither
test_048,face_24,both,trust,9
test_048,face_24,both,emotion,9
test_048,face_24,both,masculinity_full,9
test_048,face_24,both,femininity_full,4
test_048,face_25,left,trust,2
test_048,face_25,left,emotion,7
test_048,face_25,right,trust,5
test_048,face_25,right,emotion,2
test_048,face_25,both,masc_choice,both
test_048,face_25,both,fem_choice,both
test_048,face_25,both,trust,5
test_048,face_25,both,emotion,4
test_048,face_25,both,masculinity_full,6
test_048,face_25,both,femininity_full,1
test_048,face_26,left,trust,3
test_048,face_26,left,emotion,8
test_048,face_26,right,trust,5
test_048,face_26,right,emotion,9
test_048,face_26,both,masc_choice,left
test_048,face_26,both,fem_choice,right
test_048,face_26,both,trust,5
test_048,face_26,both,emotion,9
test_048,face_26,both,masculinity_full,2
test_048,face_26,both,femininity_full,5
test_048,face_27,left,trust,5
test_048,face_27,left,emotion,7
test_048,face_27,right,trust,3
test_048,face_27,right,emotion,6
test_048,face_27,both,masc_choice,neither
test_048,face_27,both,fem_choice,neither
test_048,face_27,both,trust,8
test_048,face_27,both,emotion,8
test_048,face_27,both,masculinity_full,9
test_048,face_27,both,femininity_full,3
test_048,face_28,left,trust,9
test_048,face_28,left,emotion,1
test_048,face_28,right,trust,4
test_048,face_28,right,emotion,6
test_048,face_28,both,masc_choice,right
test_048,face_28,both,fem_choice,neither
test_048,face_28,both,trust,5
test_048,face_28,both,emotion,6
test_048,face_28,both,masculinity_full,2
test_048,face_28,both,femininity_full,4
test_048,face_29,left,trust,4
test_048,face_29,left,emotion,6
test_048,face_29,right,trust,2
test_048,face_29,right,emotion,2
test_048,face_29,both,masc_choice,right
test_048,face_29,both,fem_choice,neither
test_048,face_29,both,trust,7
test_048,face_29,both,emotion,8
test_048,face_29,both,masculinity_full,5
test_048,face_29,both,femininity_full,6
test_048,face_30,left,trust,8
test_048,face_30,left,emotion,9
test_048,face_30,right,trust,5
test_048,face_30,right,emotion,3
test_048,face_30,both,masc_choice,left
test_048,face_30,both,fem_choice,both
test_048,face_30,both,trust,1
test_048,face_30,both,emotion,2
test_048,face_30,both,masculinity_full,7
test_048,face_30,both,femininity_full,4
test_048,face_31,left,trust,1
test_048,face_31,left,emotion,9
test_048,face_31,right,trust,9
test_048,face_31,right,emotion,6
test_048,face_31,both,masc_choice,right
test_048,face_31,both,fem_choice,left
test_048,face_31,both,trust,7
test_048,face_31,both,emotion,4
test_048,face_31,both,masculinity_full,3
test_048,face_31,both,femininity_full,1
test_048,face_32,left,trust,4
test_048,face_32,left,emotion,5
test_048,face_32,right,trust,8
test_048,face_32,right,emotion,7
test_048,face_32,both,masc_choice,right
test_048,face_32,both,fem_choice,left
test_048,face_32,both,trust,7
test_048,face_32,both,emotion,6
test_048,face_32,both,masculinity_full,6
test_048,face_32,both,femininity_full,3
test_048,face_33,left,trust,5
test_048,face_33,left,emotion,9
test_048,face_33,right,trust,1
test_048,face_33,right,emotion,7
test_048,face_33,both,masc_choice,both
test_048,face_33,both,fem_choice,both
test_048,face_33,both,trust,1
test_048,face_33,both,emotion,3
test_048,face_33,both,masculinity_full,6
test_048,face_33,both,femininity_full,5
test_048,face_34,left,trust,1
test_048,face_34,left,emotion,6
test_048,face_34,right,trust,9
test_048,face_34,right,emotion,9
test_048,face_34,both,masc_choice,right
test_048,face_34,both,fem_choice,right
test_048,face_34,both,trust,3
test_048,face_34,both,emotion,3
test_048,face_34,both,masculinity_full,5
test_048,face_34,both,femininity_full,4
test_048,face_35,left,trust,6
test_048,face_35,left,emotion,7
test_048,face_35,right,trust,2
test_048,face_35,right,emotion,9
test_048,face_35,both,masc_choice,neither
test_048,face_35,both,fem_choice,right
test_048,face_35,both,trust,7
test_048,face_35,both,emotion,5
test_048,face_35,both,masculinity_full,1
test_048,face_35,both,femininity_full,2
